timestamp,mid_price,best_bid,best_ask,bids,asks,curr_delta,max_delta,min_delta,bid_vpoc,ask_vpoc,trades,trades_vol
1727721445.775295,2583.95,2583.88,2584.02,500,500,"(-0.2897500940422294, 1727721439.771486)","(0.07030147634878504, 1727721431.987605)","(-0.5745735706723297, 1727721432.815511)","(2497.0, 1000.0)","(2628.0, 375.935)",19,7.83164122
1727721476.323968,2583.125,2583.12,2583.13,500,500,"(1.0, 1727721447.673602)","(1.0, 1727721447.673602)","(0.000795361832858097, 1727721447.673602)","(2497.0, 1000.0)","(2628.0, 375.935)",2,4.36100886
1727721506.8564286,2583.2,2583.16,2583.24,500,500,"(1.0, 1727721498.964755)","(1.0, 1727721498.964755)","(0.39106244797840434, 1727721498.964755)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.38706281
1727721537.4441516,2583.415,2583.41,2583.42,500,500,"(-1.0, 1727721531.496224)","(-1.0, 1727721531.496224)","(-1.0, 1727721531.496224)","(2497.0, 1000.0)","(2628.0, 375.935)",1,0.015
1727721567.9722264,2583.1949999999997,2583.19,2583.2,500,500,"(-0.9930859541621507, 1727721561.280641)","(-0.9930859541621507, 1727721561.280641)","(-0.9965429770810754, 1727721557.088286)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.65225486
1727721598.5739503,2583.1949999999997,2583.19,2583.2,500,500,"(1.0, 1727721581.676799)","(1.0, 1727721581.676799)","(0.004015439102283355, 1727721581.676799)","(2497.0, 1000.0)","(2609.2000000000003, 404.805)",3,0.7176375800000001
1727721629.036101,2583.1949999999997,2583.19,2583.2,500,500,"(0.650661476224912, 1727721623.125137)","(0.8253307381124559, 1727721614.714012)","(0.008076574509928255, 1727721603.038814)","(2497.0, 1000.0)","(2628.0, 375.935)",6,0.31366887000000004
1727721659.5454319,2583.4049999999997,2583.4,2583.41,500,500,"(-0.7485269131513945, 1727721658.283561)","(0.1257365434243027, 1727721638.490945)","(-0.7485269131513945, 1727721658.283561)","(2497.0, 1000.0)","(2628.0, 375.935)",3,0.74348298
1727721690.2332811,2585.2349999999997,2585.23,2585.24,500,500,"(1.0, 1727721685.937774)","(1.0, 1727721685.937774)","(0.6840684350523095, 1727721672.806067)","(2497.0, 1000.0)","(2628.0, 375.935)",3,0.02839539
1727721720.7418892,2584.085,2584.08,2584.09,500,500,0,0,0,"(2497.0, 1000.0)","(2628.0, 375.935)",0,0.0
1727721751.3227863,2582.005,2582.0,2582.01,500,500,"(-0.9872242191764112, 1727721743.679902)","(-0.014792183681661932, 1727721736.931542)","(-0.9936121095882057, 1727721736.931542)","(2497.0, 1000.0)","(2628.0, 375.935)",14,2.36611448
1727721782.9579213,2584.565,2584.56,2584.57,500,500,"(1.0, 1727721768.186953)","(1.0, 1727721768.186953)","(0.011013520799321391, 1727721768.186953)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.65723851
1727721813.5014617,2584.565,2584.56,2584.57,500,500,"(1.0, 1727721797.436974)","(1.0, 1727721797.436974)","(1.0, 1727721797.436974)","(2497.0, 1000.0)","(2584.6000000000004, 459.6)",1,0.04293921
1727721844.112629,2580.855,2580.85,2580.86,500,500,"(-0.9948122017031039, 1727721839.601636)","(-0.0696001854161061, 1727721815.453933)","(-0.997406100851552, 1727721829.805078)","(2497.0, 1000.0)","(2620.0, 517.069)",7,2.7554887800000003
1727721874.8450687,2580.855,2580.85,2580.86,500,500,"(1.0, 1727721865.849463)","(1.0, 1727721865.849463)","(1.0, 1727721865.849463)","(2497.0, 1000.0)","(2628.0, 375.935)",1,0.02887199
1727721905.301975,2583.255,2583.25,2583.26,500,500,"(0.9389395929759673, 1727721901.224239)","(0.9389395929759673, 1727721901.224239)","(0.17568450517555947, 1727721878.319318)","(2497.0, 1000.0)","(2628.0, 375.935)",4,0.81886123
1727721935.7728972,2583.5950000000003,2583.59,2583.6,500,500,"(1.0, 1727721926.161124)","(1.0, 1727721926.161124)","(1.0, 1727721926.161124)","(2497.0, 1000.0)","(2609.2000000000003, 405.223)",1,0.53460623
1727721966.3240345,2587.495,2587.49,2587.5,500,500,"(1.0, 1727721962.583701)","(1.0, 1727721962.583701)","(0.02998016642566707, 1727721940.749638)","(2497.0, 1000.0)","(2628.0, 375.935)",22,3.84900365
1727721996.818882,2588.475,2588.47,2588.48,500,500,"(1.0, 1727721985.867095)","(1.0, 1727721985.867095)","(0.09615680797957282, 1727721974.096048)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",9,3.90604969
1727722027.2940414,2588.475,2588.47,2588.48,500,500,"(0.06914678815943756, 1727722026.112967)","(0.06914678815943756, 1727722026.112967)","(-0.4654266059202812, 1727722015.791147)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.03652563
1727722057.8402214,2588.475,2588.47,2588.48,500,500,"(1.0, 1727722049.534173)","(1.0, 1727722049.534173)","(1.0, 1727722049.534173)","(2497.0, 1000.0)","(2720.0, 461.799)",1,0.02374607
1727722088.2705827,2588.475,2588.47,2588.48,500,500,"(1.0, 1727722080.393705)","(1.0, 1727722080.393705)","(0.3257791188343415, 1727722060.758883)","(2497.0, 1000.0)","(2628.0, 375.935)",7,2.8792488400000003
1727722118.835398,2588.505,2588.5,2588.51,500,500,0,0,0,"(2497.0, 1000.0)","(2628.0, 375.935)",0,0.0
1727722149.3720846,2587.495,2587.49,2587.5,500,500,0,0,0,"(2497.0, 1000.0)","(2628.0, 375.935)",0,0.0
1727722180.0760748,2587.495,2587.49,2587.5,500,500,"(1.0, 1727722178.214638)","(1.0, 1727722178.214638)","(1.0, 1727722178.214638)","(2497.0, 1000.0)","(2587.6000000000004, 518.4209999999999)",1,0.03580199
1727722210.655897,2587.495,2587.49,2587.5,500,500,"(1.0, 1727722183.211228)","(1.0, 1727722183.211228)","(1.0, 1727722183.211228)","(2497.0, 1000.0)","(2628.0, 375.935)",1,0.03564492
1727722241.0895884,2587.495,2587.49,2587.5,500,500,"(-1.0, 1727722230.800011)","(-0.3765145748987854, 1727722214.723158)","(-1.0, 1727722230.800011)","(2497.0, 1000.0)","(2587.6000000000004, 405.632)",3,0.0247
1727722271.6648445,2587.495,2587.49,2587.5,500,500,"(1.0, 1727722252.044361)","(1.0, 1727722252.044361)","(1.0, 1727722252.044361)","(2497.0, 1000.0)","(2587.6000000000004, 535.461)",1,0.01313259
1727722302.2463553,2587.495,2587.49,2587.5,500,500,"(0.29517604157931165, 1727722295.283432)","(0.6475880207896559, 1727722288.41171)","(0.2938217781994359, 1727722275.198738)","(2497.0, 1000.0)","(2628.0, 375.935)",16,2.1682340699999996
1727722332.7783716,2586.635,2586.63,2586.64,500,500,"(0.8420551577054138, 1727722328.325717)","(0.9210275788527069, 1727722309.784686)","(0.8420551577054138, 1727722328.325717)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.27143805
1727722363.4368944,2586.755,2586.75,2586.76,500,500,"(0.6972811440570615, 1727722346.579591)","(0.8486405720285307, 1727722343.386083)","(0.23144257661821735, 1727722335.292117)","(2497.0, 1000.0)","(2628.0, 375.935)",4,0.14426693
1727722394.1021183,2586.635,2586.63,2586.64,500,500,"(-0.5309122251300211, 1727722383.678546)","(-0.5309122251300211, 1727722383.678546)","(-0.7654561125650106, 1727722364.781653)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.13104605
1727722424.5977237,2587.7650000000003,2587.76,2587.77,500,500,"(-0.9840436004530513, 1727722419.453391)","(-0.013007986929990991, 1727722399.823698)","(-0.9840436004530513, 1727722419.453391)","(2497.0, 1000.0)","(2628.0, 375.935)",7,2.6906546099999997
1727722455.177345,2588.855,2588.85,2588.86,500,500,"(1.0, 1727722429.981675)","(1.0, 1727722429.981675)","(0.25696676794596995, 1727722429.981675)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",4,0.01725262
1727722485.8126423,2589.285,2589.28,2589.29,500,500,"(1.0, 1727722468.034949)","(1.0, 1727722468.034949)","(0.003187104470911992, 1727722457.36182)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",7,0.03279152
1727722516.3441944,2589.285,2589.28,2589.29,500,500,0,0,0,"(2497.0, 1000.0)","(2720.0, 459.96500000000003)",0,0.0
1727722546.8687804,2589.5950000000003,2589.59,2589.6,500,500,"(-1.0, 1727722523.687811)","(-0.5019920977176273, 1727722517.112597)","(-1.0, 1727722523.687811)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",2,1.2948411
1727722577.386581,2589.5950000000003,2589.59,2589.6,500,500,0,0,0,"(2497.0, 1000.027)","(2720.0, 459.96500000000003)",0,0.0
1727722607.8742552,2588.185,2588.18,2588.19,500,500,"(-0.9241118179446933, 1727722600.600986)","(-0.03859388889722001, 1727722593.887951)","(-0.9577295099307099, 1727722593.887951)","(2497.0, 1000.027)","(2628.0, 375.935)",10,0.55548043
1727722638.3751276,2588.895,2588.89,2588.9,500,500,"(0.1260983414249317, 1727722632.044906)","(0.1260983414249317, 1727722632.044906)","(-0.4369508292875342, 1727722609.964576)","(2497.0, 1000.027)","(2720.0, 459.96500000000003)",2,0.88802191
1727722668.827345,2588.895,2588.89,2588.9,500,500,"(-1.0, 1727722666.761054)","(-1.0, 1727722666.761054)","(-1.0, 1727722666.761054)","(2497.0, 1000.027)","(2720.0, 459.96500000000003)",1,0.4
1727722699.446348,2588.895,2588.89,2588.9,500,500,0,0,0,"(2497.0, 1000.027)","(2628.0, 375.935)",0,0.0
1727722730.1423488,2588.895,2588.89,2588.9,500,500,0,0,0,"(2497.0, 1000.027)","(2628.0, 375.935)",0,0.0
1727722760.6979153,2588.895,2588.89,2588.9,500,500,"(0.828935362393463, 1727722743.018752)","(0.828935362393463, 1727722743.018752)","(-0.08553231880326852, 1727722732.896895)","(2497.0, 1000.027)","(2628.0, 375.935)",3,0.11761636
1727722791.1971288,2588.895,2588.89,2588.9,500,500,"(0.9800803912638854, 1727722777.883154)","(0.9800803912638854, 1727722777.883154)","(-0.009959804368057342, 1727722768.95416)","(2497.0, 1000.027)","(2628.0, 375.935)",2,1.01006
1727722821.9013472,2588.895,2588.89,2588.9,500,500,"(-0.7884257091985112, 1727722815.31073)","(0.10578714540074448, 1727722808.981732)","(-0.7884257091985112, 1727722815.31073)","(2497.0, 1000.027)","(2589.0, 389.557)",7,0.10847385999999999
1727722852.3956556,2588.895,2588.89,2588.9,500,500,0,0,0,"(2497.0, 1000.027)","(2628.0, 375.935)",0,0.0
1727722883.047988,2588.895,2588.89,2588.9,500,500,"(-0.9902417659376309, 1727722879.847603)","(-0.8890134690236352, 1727722864.882394)","(-0.9951208829688155, 1727722864.882394)","(2497.0, 1000.0)","(2628.0, 375.935)",6,12.96324921
1727722913.6330578,2587.605,2587.54,2587.67,500,500,"(-1.0, 1727722908.254016)","(-0.0011558869960326423, 1727722885.449606)","(-1.0, 1727722908.254016)","(2497.0, 1000.0)","(2628.0, 375.935)",5,6.13654278
1727722944.1113715,2585.715,2585.71,2585.72,500,500,"(-1.0, 1727722940.223848)","(-1.0, 1727722940.223848)","(-1.0, 1727722940.223848)","(2497.0, 1000.0)","(2628.0, 375.935)",1,1.2755
1727722974.5901139,2586.795,2586.79,2586.8,500,500,"(-1.0, 1727722971.502862)","(-1.0, 1727722971.502862)","(-1.0, 1727722971.502862)","(2497.0, 1000.0)","(2628.0, 375.935)",1,0.65
1727723005.1599782,2588.895,2588.89,2588.9,500,500,"(1.0, 1727723003.306487)","(1.0, 1727723003.306487)","(1.0, 1727723003.306487)","(2497.0, 1000.0)","(2628.0, 355.0)",1,0.27038511
1727723035.6787665,2588.895,2588.89,2588.9,500,500,"(1.0, 1727723014.689776)","(1.0, 1727723014.689776)","(1.0, 1727723014.689776)","(2497.0, 1000.0)","(2628.0, 375.935)",1,0.09373978
1727723066.2413938,2588.865,2588.86,2588.87,500,500,"(-0.07499916786892692, 1727723062.448842)","(0.2998981671017764, 1727723046.727023)","(-0.23760141683268707, 1727723048.018827)","(2497.0, 1000.0)","(2628.0, 375.935)",6,1.38379642
1727723096.851386,2588.475,2588.47,2588.48,500,500,"(-0.9906165043573556, 1727723093.43478)","(-0.028884035742468544, 1727723074.923448)","(-0.9953082521786778, 1727723089.134203)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",4,0.6395484400000001
1727723127.3789172,2588.895,2588.89,2588.9,500,500,"(-0.9717041944412168, 1727723123.213159)","(0.014147902779391585, 1727723098.374778)","(-0.9717041944412168, 1727723123.213159)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",2,0.65932811
1727723157.907446,2588.7349999999997,2588.73,2588.74,500,500,"(1.0000000000000002, 1727723156.031077)","(1.0000000000000002, 1727723156.031077)","(0.17621233678470008, 1727723136.065864)","(2497.0, 1000.0)","(2628.0, 375.935)",8,0.17271129
1727723188.4019356,2588.895,2588.89,2588.9,500,500,"(-1.0, 1727723167.568149)","(-1.0, 1727723167.568149)","(-1.0, 1727723167.568149)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",1,0.07006463
1727723218.91756,2588.895,2588.89,2588.9,500,500,"(1.0, 1727723207.475151)","(1.0, 1727723207.475151)","(0.06379461125870711, 1727723207.475151)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",2,0.03862646
1727723249.7384,2588.895,2588.89,2588.9,500,500,"(-1.0, 1727723231.991749)","(-0.3713, 1727723231.991749)","(-1.0, 1727723231.991749)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",2,0.05
1727723280.4404032,2588.895,2588.89,2588.9,500,500,"(1.0, 1727723261.818924)","(1.0, 1727723261.818924)","(1.0, 1727723261.818924)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",1,0.02087961
1727723310.967255,2588.895,2588.89,2588.9,500,500,"(1.0, 1727723300.278297)","(1.0, 1727723300.278297)","(0.16164210965893075, 1727723285.23049)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",2,0.044731969999999996
1727723341.6925414,2588.895,2588.89,2588.9,500,500,"(1.0, 1727723328.16948)","(1.0, 1727723328.16948)","(0.25389492257274276, 1727723313.511887)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",2,1.21393684
1727723372.3050432,2588.895,2588.89,2588.9,500,500,0,0,0,"(2497.0, 1000.0)","(2720.0, 459.96500000000003)",0,0.0
1727723402.7259011,2588.895,2588.89,2588.9,500,500,"(1.0, 1727723394.238999)","(1.0, 1727723394.238999)","(0.7696541625988231, 1727723385.097699)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",2,0.05209558
1727723433.190327,2588.895,2588.89,2588.9,500,500,"(1.0, 1727723423.001728)","(1.0, 1727723423.001728)","(1.0, 1727723423.001728)","(2497.0, 1000.0)","(2720.0, 459.96500000000003)",1,0.39695234
1727723463.6565752,2588.895,2588.89,2588.9,500,500,0,0,0,"(2497.0, 1000.0)","(2720.0, 461.807)",0,0.0
1727723494.2790797,2588.185,2588.18,2588.19,500,500,0,0,0,"(2497.0, 1000.0)","(2628.0, 375.935)",0,0.0
1727723524.8875241,2585.675,2585.67,2585.68,500,500,"(-1.0, 1727723512.564851)","(-0.7862661443486199, 1727723497.714869)","(-1.0, 1727723512.564851)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.19650607
1727723555.3914254,2585.395,2585.39,2585.4,500,500,0,0,0,"(2497.0, 1000.0)","(2628.0, 375.935)",0,0.0
1727723585.921786,2585.395,2585.39,2585.4,500,500,"(-1.0, 1727723579.92599)","(-0.08418548471118599, 1727723564.753885)","(-1.0, 1727723579.92599)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.80403457
1727723616.4157252,2585.395,2585.39,2585.4,500,500,"(0.5904466059056583, 1727723591.964557)","(0.5904466059056583, 1727723591.964557)","(-0.20477669704717086, 1727723586.640932)","(2497.0, 1000.0)","(2628.0, 375.935)",3,0.33055519
1727723646.9364874,2585.2349999999997,2585.23,2585.24,500,500,"(-1.0, 1727723628.34026)","(-1.0, 1727723628.34026)","(-1.0, 1727723628.34026)","(2497.0, 1000.0)","(2628.0, 375.935)",1,0.65
1727723677.461301,2585.2349999999997,2585.23,2585.24,500,500,"(1.0, 1727723650.298402)","(1.0, 1727723650.298402)","(1.0, 1727723650.298402)","(2497.0, 1000.0)","(2585.2000000000003, 433.937)",1,0.06391211
1727723708.0576618,2583.745,2583.73,2583.76,500,500,"(1.0, 1727723707.365637)","(1.0, 1727723707.365637)","(0.021779301361529602, 1727723700.037105)","(2497.0, 1000.0)","(2628.0, 375.935)",3,0.8754330400000001
1727723738.6689868,2583.665,2583.66,2583.67,500,500,"(-0.5735677725206054, 1727723726.700451)","(0.2128455402059446, 1727723711.300181)","(-0.5739383460543582, 1727723717.590611)","(2497.0, 1000.0)","(2628.0, 375.935)",5,9.533870279999999
1727723769.2378173,2583.665,2583.66,2583.67,500,500,"(1.0, 1727723765.388905)","(1.0, 1727723765.388905)","(0.008231431179071502, 1727723755.729968)","(2497.0, 1000.0)","(2628.0, 375.935)",3,1.00829975
1727723799.7087414,2583.995,2583.99,2584.0,500,500,"(1.0, 1727723799.058469)","(1.0, 1727723799.058469)","(0.08603046133757052, 1727723778.063945)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.01027729
1727723830.335434,2586.6499999999996,2586.64,2586.66,500,500,"(-0.01865768689841007, 1727723823.452418)","(-0.01865768689841007, 1727723823.452418)","(-0.509328843449205, 1727723816.044366)","(2497.0, 1000.0)","(2628.0, 375.935)",4,2.74871533
1727723860.8630936,2586.6549999999997,2586.65,2586.66,500,500,0,0,0,"(2497.0, 1000.0)","(2628.0, 375.935)",0,0.0
1727723891.466045,2587.2349999999997,2587.16,2587.31,500,500,"(-1.0, 1727723880.790769)","(-1.0, 1727723880.790769)","(-1.0, 1727723880.790769)","(2497.0, 1000.0)","(2628.0, 375.935)",1,0.65
1727723922.0193229,2587.795,2587.79,2587.8,500,500,"(1.0, 1727723905.053056)","(1.0, 1727723905.053056)","(0.3967534675944224, 1727723895.836274)","(2497.0, 1000.0)","(2628.0, 375.935)",2,0.0108793
1727723952.4966905,2587.635,2587.62,2587.65,500,500,"(-0.548582247341391, 1727723931.492854)","(0.22570887632930448, 1727723930.118998)","(-0.548582247341391, 1727723931.492854)","(2497.0, 1000.0)","(2628.0, 375.935)",12,0.83947753
1727723983.1024275,2588.2349999999997,2588.22,2588.25,500,500,"(-0.8714337434054106, 1727723981.875909)","(0.06428312829729467, 1727723962.313349)","(-0.8714337434054106, 1727723981.875909)","(2497.0, 1000.0)","(2628.0, 375.935)",3,0.71683008
1727724013.7272928,2588.835,2588.83,2588.84,500,500,"(-0.7642585551330798, 1727723996.288896)","(-0.7642585551330798, 1727723996.288896)","(-0.8821292775665399, 1727723993.712235)","(2497.0, 1000.0)","(2628.0, 375.935)",2,1.315
1727724044.2876806,2588.885,2588.88,2588.89,500,500,"(-0.7912976228608722, 1727724035.842232)","(-0.7912976228608722, 1727724035.842232)","(-0.8956488114304361, 1727724028.197708)","(2497.0, 1000.0)","(2720.0, 461.799)",2,3.80415092
1727724074.764133,2588.875,2588.87,2588.88,500,500,"(0.024936060201689945, 1727724067.334867)","(0.024936060201689945, 1727724067.334867)","(-0.487531969899155, 1727724052.633795)","(2497.0, 1000.0)","(2628.0, 375.935)",5,0.7915179800000001
1727724105.3193767,2588.895,2588.89,2588.9,500,500,"(-1.0, 1727724082.957692)","(-1.0, 1727724082.957692)","(-1.0, 1727724082.957692)","(2497.0, 1000.0)","(2628.0, 375.935)",1,0.65
1727724135.9085896,2588.5699999999997,2588.52,2588.62,500,500,"(-0.9180502115227981, 1727724133.532062)","(-0.1295065649619701, 1727724116.38517)","(-0.9180502115227981, 1727724133.532062)","(2497.0, 1000.0)","(2628.0, 375.935)",12,1.18881039
1727724166.377692,2588.62,2588.57,2588.67,500,500,"(-0.04761904761904766, 1727724159.960569)","(0.47619047619047616, 1727724143.609083)","(-0.04761904761904766, 1727724159.960569)","(2497.0, 1000.0)","(2628.0, 375.935)",3,2.1
1727724196.9197407,2588.27,2588.21,2588.33,500,500,"(-1.0, 1727724185.097804)","(-0.6426579499357342, 1727724185.097804)","(-1.0, 1727724185.097804)","(2497.0, 1000.0)","(2628.0, 375.935)",2,1.98019802
1727724227.8020358,2587.36,2587.3,2587.42,500,500,"(-0.7402556783642653, 1727724217.312005)","(0.12987216081786737, 1727724213.717728)","(-0.7402556783642653, 1727724217.312005)","(2497.0, 1000.0)","(2628.0, 375.935)",3,0.16664218
1727724258.366063,2586.625,2586.62,2586.63,500,500,0,0,0,"(2497.0, 1000.0)","(2628.0, 375.935)",0,0.0
1727724288.9779708,2587.8900000000003,2587.86,2587.92,500,500,"(-1.0, 1727724284.832299)","(-0.348156737478248, 1727724261.920589)","(-1.0, 1727724284.832299)","(2497.0, 1000.0)","(2628.0, 375.935)",4,6.1676521200000005
1727736707.4651954,2605.995,2605.99,2606.0,500,500,"(1.0, 1727736690.47377)","(1.0, 1727736690.47377)","(1.0, 1727736690.47377)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",1,0.04319678
1727736738.0652456,2605.995,2605.99,2606.0,500,500,0,0,0,"(2568.0, 1000.025)","(2648.6000000000004, 380.052)",0,0.0
1727736768.5100563,2605.995,2605.99,2606.0,500,500,0,0,0,"(2568.0, 1000.025)","(2648.6000000000004, 380.052)",0,0.0
1727736799.2801607,2605.7650000000003,2605.76,2605.77,500,500,"(-0.9293993737613173, 1727736789.975194)","(-0.07471406134953325, 1727736787.486985)","(-0.9646996868806587, 1727736787.486985)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",13,2.7055051800000003
1727736829.791328,2605.7650000000003,2605.76,2605.77,500,500,0,0,0,"(2568.0, 1000.025)","(2648.6000000000004, 380.052)",0,0.0
1727736860.3724535,2605.605,2605.6,2605.61,500,500,"(-1.0, 1727736855.071682)","(-0.6126481792836316, 1727736855.071682)","(-1.0, 1727736855.071682)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",2,1.87948
1727736890.8377004,2605.645,2605.64,2605.65,500,500,"(-0.6026284681458831, 1727736872.462369)","(-0.6026284681458831, 1727736872.462369)","(-0.8013142340729416, 1727736866.838839)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",6,0.81291455
1727736921.4932823,2605.4049999999997,2605.4,2605.41,500,500,"(-1.0, 1727736901.230136)","(-0.4260601900680559, 1727736896.945987)","(-1.0, 1727736901.230136)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",3,1.80146
1727736951.9449277,2605.535,2605.53,2605.54,500,500,0,0,0,"(2568.0, 1000.025)","(2648.6000000000004, 380.052)",0,0.0
1727736982.3864722,2605.535,2605.53,2605.54,500,500,0,0,0,"(2568.0, 1000.025)","(2605.6000000000004, 452.97)",0,0.0
1727737012.9656312,2605.535,2605.53,2605.54,500,500,0,0,0,"(2568.0, 1000.025)","(2605.6000000000004, 483.54)",0,0.0
1727737043.477379,2603.4849999999997,2603.48,2603.49,500,500,"(-1.0, 1727737027.749463)","(-0.5323600769990671, 1727737025.27221)","(-1.0, 1727737027.749463)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",5,2.1414077600000003
1727737073.9935925,2602.705,2602.7,2602.71,500,500,"(0.921431147638577, 1727737064.440726)","(0.921431147638577, 1727737064.440726)","(-0.039284426180711526, 1727737047.141759)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",2,0.09776266
1727737104.7000473,2602.925,2602.92,2602.93,500,500,"(-0.9992143771687171, 1727737093.261493)","(0.0003928114156415474, 1727737076.260704)","(-0.9992143771687171, 1727737093.261493)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",3,1.15169769
1727737135.567105,2602.705,2602.7,2602.71,500,500,0,0,0,"(2568.0, 1000.025)","(2602.8, 544.53)",0,0.0
1727737166.0728707,2602.705,2602.7,2602.71,500,500,"(1.0, 1727737147.3901)","(1.0, 1727737147.3901)","(1.0, 1727737147.3901)","(2568.0, 1000.025)","(2602.8, 559.416)",1,0.09076535
1727737196.8399057,2602.705,2602.7,2602.71,500,500,"(0.94468731252762, 1727737172.460237)","(0.97234365626381, 1727737169.061056)","(0.94468731252762, 1727737172.460237)","(2568.0, 1000.025)","(2602.8, 561.934)",2,0.19367853
1727737227.3167508,2600.875,2600.87,2600.88,500,500,"(-1.0, 1727737208.592228)","(-0.004344766711192657, 1727737208.592227)","(-1.0, 1727737208.592228)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",16,0.47879900999999997
1727737257.8409975,2598.885,2598.88,2598.89,500,500,"(-0.9998739517992304, 1727737255.639004)","(-0.031941438572972464, 1727737243.405943)","(-0.9999369758996153, 1727737255.117279)","(2568.0, 1000.025)","(2599.0, 565.885)",14,24.082533359999996
1727737288.3009436,2595.645,2595.64,2595.65,500,500,"(-0.9510530346544831, 1727737286.210866)","(-0.13893988278413108, 1727737274.433017)","(-0.9755265173272416, 1727737281.317561)","(2568.0, 1000.025)","(2635.6000000000004, 406.158)",3,1.36974457
1727737318.822766,2594.375,2594.37,2594.38,500,500,"(-1.0, 1727737297.981312)","(-0.7397379889634091, 1727737297.860521)","(-1.0, 1727737297.981312)","(2568.0, 1000.025)","(2594.4, 434.43499999999995)",3,5.241009760000001
1727737349.3859985,2591.205,2591.2,2591.21,500,500,"(0.9438005978909924, 1727737327.560322)","(0.9719002989454962, 1727737322.080102)","(0.9438005978909924, 1727737327.560322)","(2568.0, 1000.025)","(2648.6000000000004, 380.052)",3,0.37598158
1727737379.9271708,2590.185,2590.18,2590.19,500,500,"(-1.0, 1727737366.293543)","(-0.4664287879847945, 1727737366.288661)","(-1.0, 1727737366.293543)","(2568.0, 1003.02)","(2648.6000000000004, 380.052)",3,2.14395
1727737410.5585108,2590.005,2590.0,2590.01,500,500,"(-1.0, 1727737405.982592)","(-0.10124818734263519, 1727737387.825632)","(-1.0, 1727737405.982592)","(2568.0, 1000.025)","(2636.6000000000004, 380.052)",2,1.1439420599999999
1727737441.0132415,2594.8450000000003,2594.84,2594.85,500,500,"(1.0, 1727737430.162567)","(1.0, 1727737430.162567)","(0.16105373384635074, 1727737415.426647)","(2568.0, 1000.025)","(2636.6000000000004, 380.052)",11,4.03592009
1727737471.5062475,2597.95,2597.91,2597.99,500,500,"(-0.06933408584266354, 1727737467.274133)","(0.4653329570786682, 1727737455.135899)","(-0.06933408584266354, 1727737467.274133)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",5,0.04947004000000001
1727737502.0297608,2598.135,2598.13,2598.14,500,500,"(1.0, 1727737485.110584)","(1.0, 1727737485.110584)","(0.031231284255199675, 1727737477.713528)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",4,0.28600585
1727737532.4848232,2598.135,2598.13,2598.14,500,500,"(-1.0, 1727737507.355329)","(-1.0, 1727737507.355329)","(-1.0, 1727737507.355329)","(2568.0, 1000.025)","(2598.2000000000003, 435.181)",1,0.65
1727737563.1194265,2596.1949999999997,2596.19,2596.2,500,500,"(-0.9947301958493507, 1727737559.945805)","(-0.0016346782144649893, 1727737541.893544)","(-0.9973650979246753, 1727737547.919925)","(2568.0, 1000.025)","(2636.6000000000004, 380.052)",6,2.35454291
1727737593.6530433,2598.675,2598.67,2598.68,500,500,"(-0.20750740686097766, 1727737593.460755)","(0.34803675375730125, 1727737573.702832)","(-0.25571694967318753, 1727737576.484793)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",7,1.88543771
1727737624.2641654,2599.795,2599.79,2599.8,500,500,"(1.0, 1727737620.552695)","(1.0, 1727737620.552695)","(0.05555622193732678, 1727737603.46348)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",14,5.19055148
