timestamp,mid_price,best_bid,best_ask,bids,asks,curr_delta,max_delta,min_delta,bid_vpoc,ask_vpoc,trades,trades_vol
1727788591.0469975,2616.295,2616.29,2616.3,500,500,"(-1.0, 1727788590.724096)","(-0.1153898687882618, 1727788585.216633)","(-1.0, 1727788590.724096)","(2568.0, 1388.025)","(2660.2000000000003, 412.805)",6,3.8417584200000006
1727788621.4843051,2615.4049999999997,2615.4,2615.41,500,500,"(-0.4139076456939604, 1727788609.371671)","(0.2930461771530197, 1727788596.446174)","(-0.4139076456939604, 1727788609.371671)","(2568.0, 1388.025)","(2660.2000000000003, 412.805)",4,0.12853261000000002
1727788651.8964994,2615.135,2615.13,2615.14,500,500,"(-1.0, 1727788646.491082)","(-0.003373876077531672, 1727788628.184582)","(-1.0, 1727788646.491082)","(2568.0, 1388.025)","(2660.2000000000003, 412.805)",4,0.59279
1727788682.4383173,2615.075,2615.07,2615.08,500,500,"(-0.912683973409394, 1727788678.133067)","(-0.023771887480801796, 1727788662.08643)","(-0.912683973409394, 1727788678.133067)","(2568.0, 1388.025)","(2660.2000000000003, 412.805)",5,0.43147268
1727788712.9124253,2613.545,2613.54,2613.55,500,500,"(-1.0, 1727788697.751354)","(-0.16896417986295015, 1727788697.751354)","(-1.0, 1727788697.751354)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",4,0.05069104
1727788743.34274,2613.545,2613.54,2613.55,500,500,"(-1.0, 1727788738.397328)","(-0.08396475439446026, 1727788716.477911)","(-1.0, 1727788738.397328)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",4,1.13096085
1727788773.7955544,2613.3050000000003,2613.3,2613.31,500,500,"(-1.0, 1727788768.256455)","(-0.5269894268224818, 1727788762.080287)","(-1.0, 1727788768.256455)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",2,0.07188
1727788804.2341616,2613.005,2613.0,2613.01,500,500,"(-1.0, 1727788798.787764)","(-0.39296195070342704, 1727788780.327712)","(-1.0, 1727788798.787764)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",2,0.7939700000000001
1727788834.6844234,2612.5550000000003,2612.55,2612.56,500,500,"(-0.9870118790557685, 1727788831.340131)","(0.006494060472115761, 1727788816.338585)","(-0.9870118790557685, 1727788831.340131)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",9,0.90045204
1727788865.2082129,2611.125,2611.12,2611.13,500,500,"(-1.0, 1727788858.875113)","(-0.006437930519840703, 1727788835.834863)","(-1.0, 1727788858.875113)","(2568.0, 1388.025)","(2660.2000000000003, 412.805)",16,0.83070794
1727788895.6413705,2611.125,2611.12,2611.13,500,500,"(-0.8172171997227479, 1727788888.563197)","(-0.006387367805606609, 1727788870.065924)","(-0.8791338585117129, 1727788886.671868)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",12,5.38926222
1727788926.0538058,2612.925,2612.92,2612.93,500,500,"(1.0, 1727788924.313246)","(1.0, 1727788924.313246)","(0.08249168807806427, 1727788902.938573)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",5,0.25893530000000003
1727788956.5102906,2615.105,2615.1,2615.11,500,500,"(1.0, 1727788952.528696)","(1.0, 1727788952.528696)","(0.9834478948024167, 1727788926.138876)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",3,0.6202667199999999
1727788987.0783699,2615.105,2615.1,2615.11,500,500,0,0,0,"(2568.0, 1000.025)","(2615.2000000000003, 422.092)",0,0.0
1727789017.5789204,2614.2349999999997,2614.23,2614.24,500,500,"(1.0, 1727789009.656785)","(1.0, 1727789009.656785)","(1.0, 1727789009.656785)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",1,0.00925867
1727789048.1043458,2614.045,2614.04,2614.05,500,500,"(1.0, 1727789045.915334)","(1.0, 1727789045.915334)","(0.02488135017153825, 1727789019.926658)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",3,0.08038149
1727789078.572572,2614.045,2614.04,2614.05,500,500,"(1.0, 1727789070.278433)","(1.0, 1727789070.278433)","(0.258576004995921, 1727789057.249334)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",3,0.31488088000000003
1727789109.288121,2614.045,2614.04,2614.05,500,500,0,0,0,"(2568.0, 1000.025)","(2660.2000000000003, 412.805)",0,0.0
1727789139.7289877,2611.115,2611.11,2611.12,500,500,"(-1.0, 1727789129.026144)","(-0.6552510968930216, 1727789111.809981)","(-1.0, 1727789129.026144)","(2568.0, 1388.025)","(2611.2000000000003, 421.469)",5,0.9309408299999999
1727789170.269539,2611.125,2611.12,2611.13,500,500,"(-0.8951006411804392, 1727789147.291088)","(0.05244967940978033, 1727789141.466832)","(-0.8951006411804392, 1727789147.291088)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",2,0.76232363
1727789200.7192461,2612.335,2612.33,2612.34,500,500,"(1.0, 1727789188.820977)","(1.0, 1727789188.820977)","(0.013851258484138148, 1727789170.123936)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",5,0.6912296099999998
1727789231.1537397,2613.455,2613.45,2613.46,500,500,"(-0.020461071914030633, 1727789225.515261)","(0.2994820573579669, 1727789225.337825)","(-0.19028740668501776, 1727789207.471432)","(2568.0, 1000.025)","(2660.2000000000003, 412.805)",9,2.03161106
1727789261.6830394,2612.785,2612.78,2612.79,500,500,"(1.0, 1727789252.789974)","(1.0, 1727789252.789974)","(0.1878527745101697, 1727789247.277148)","(2568.0, 1388.025)","(2612.8, 548.993)",3,0.9603779899999999
1727789292.2308443,2610.535,2610.53,2610.54,500,500,"(-1.0000000000000002, 1727789282.409548)","(-0.0025799076710899616, 1727789263.470217)","(-1.0000000000000002, 1727789282.409548)","(2568.0, 1388.025)","(2610.6000000000004, 577.085)",19,103.08260755999997
1727789322.7466977,2610.535,2610.53,2610.54,500,500,"(0.5921112655152013, 1727789320.20318)","(0.5921112655152013, 1727789320.20318)","(0.007488383821210174, 1727789299.860469)","(2568.0, 1388.025)","(2660.2000000000003, 412.805)",7,2.1232886
1727789353.193196,2609.4049999999997,2609.4,2609.41,500,500,"(-1.0, 1727789350.801671)","(-6.645905254801269e-06, 1727789342.049022)","(-1.0, 1727789350.801671)","(2568.0, 1388.025)","(2660.2000000000003, 412.805)",38,360.53628635
1727789383.7541637,2607.995,2607.99,2608.0,500,500,"(-0.999491491375382, 1727789381.563438)","(-7.866078707635486e-06, 1727789353.10416)","(-0.9995061860770872, 1727789377.253372)","(2568.0, 1388.025)","(2650.4, 516.4590000000001)",43,264.08838217999994
1727789414.2025368,2610.9449999999997,2610.94,2610.95,500,500,"(-0.8236448276714651, 1727789410.228003)","(-0.06939107950114812, 1727789389.67132)","(-0.8813891923449378, 1727789400.134943)","(2568.0, 1388.025)","(2650.4, 516.4590000000001)",8,8.70702696
1727789444.714757,2611.225,2611.22,2611.23,500,500,"(-0.9406334501115959, 1727789443.018101)","(0.0058283223695784325, 1727789428.185854)","(-0.9644884026862196, 1727789437.211259)","(2568.0, 1388.025)","(2650.4, 516.4590000000001)",5,2.03982883
1727789475.2724695,2610.425,2610.42,2610.43,500,500,"(-1.0, 1727789472.894816)","(-0.02149647571230055, 1727789472.894816)","(-1.0, 1727789472.894816)","(2568.0, 1388.025)","(2650.4, 516.4590000000001)",5,0.35640819
1727789505.7920506,2610.545,2610.54,2610.55,500,500,"(1.0, 1727789501.002779)","(1.0, 1727789501.002779)","(0.5981755521557315, 1727789485.348635)","(2568.0, 1388.025)","(2610.6000000000004, 428.12)",2,0.19411462000000002
1727789536.3223083,2609.9049999999997,2609.9,2609.91,500,500,"(-1.0, 1727789522.66431)","(-0.42838809960724555, 1727789522.66431)","(-1.0, 1727789522.66431)","(2568.0, 1388.025)","(2655.8, 412.805)",7,0.13279797
1727789566.772075,2613.0699999999997,2613.02,2613.12,500,500,"(0.25393228341261725, 1727789566.374258)","(0.29799218433653385, 1727789557.733356)","(-0.097478766585907, 1727789542.517712)","(2568.0, 1388.025)","(2655.8, 412.805)",6,1.0367385999999998
1727789597.208282,2611.005,2611.0,2611.01,500,500,"(-0.9997615976055467, 1727789595.646815)","(0.00011920119722657847, 1727789570.941704)","(-0.9997615976055467, 1727789595.646815)","(2568.0, 1388.025)","(2655.8, 412.805)",12,300.03876498
1727789627.6517682,2609.9049999999997,2609.9,2609.91,500,500,"(-0.990702762887572, 1727789626.608444)","(0.00464861855621405, 1727789610.632934)","(-0.990702762887572, 1727789626.608444)","(2568.0, 1388.025)","(2610.0, 559.04)",3,0.82477406
1727789658.158676,2604.005,2604.0,2604.01,500,500,"(-1.0, 1727789657.217548)","(-0.00476968899261891, 1727789629.025822)","(-1.0, 1727789657.217548)","(2540.0, 1000.6)","(2645.2000000000003, 438.098)",10,3.9378206899999997
1727789688.6053817,2601.455,2601.45,2601.46,500,500,"(-0.9836017580040648, 1727789688.248728)","(-0.006892079477530752, 1727789674.797866)","(-0.9918008790020323, 1727789681.669382)","(2497.0, 1000.0)","(2645.2000000000003, 438.098)",10,1.4509409000000002
1727789719.0820894,2598.535,2598.53,2598.54,500,500,"(-0.7959446245894846, 1727789713.856838)","(0.07424391579628854, 1727789693.069221)","(-0.8124242432779045, 1727789706.37523)","(2497.0, 1000.0)","(2645.2000000000003, 438.098)",33,12.353194199999999
1727789749.5452287,2597.225,2597.22,2597.23,500,500,"(-0.4012069190830332, 1727789730.006301)","(0.2993965404584834, 1727789719.610275)","(-0.4012069190830332, 1727789730.006301)","(2497.0, 1000.0)","(2645.2000000000003, 438.106)",7,0.74218563
1727789780.159368,2597.135,2597.13,2597.14,500,500,"(-0.10575271495090707, 1727789763.225859)","(0.44712364252454645, 1727789750.556419)","(-0.10575271495090707, 1727789763.225859)","(2497.0, 1000.0)","(2597.2000000000003, 594.837)",5,1.57898159
1727789810.6054962,2595.145,2595.14,2595.15,500,500,"(-1.0000000000000002, 1727789804.241872)","(-0.006777203240397512, 1727789788.019576)","(-1.0000000000000002, 1727789804.241872)","(2497.0, 1000.0)","(2642.4, 412.805)",8,5.045858709999999
1727789841.024006,2591.995,2591.99,2592.0,500,500,"(-0.9999999999999997, 1727789835.349715)","(-0.015760788940350177, 1727789825.302001)","(-0.9999999999999997, 1727789835.349715)","(2497.0, 1000.0)","(2634.8, 437.70799999999997)",33,2.3841630100000004
1727789871.4462056,2589.065,2588.79,2589.34,500,500,"(-0.9891295083603536, 1727789871.126986)","(0.0014209572507121303, 1727789841.435139)","(-0.9908628778319574, 1727789868.939479)","(2497.0, 1000.0)","(2634.8, 437.70799999999997)",35,108.63707541000002
1727789901.9124987,2589.835,2589.83,2589.84,500,500,"(-0.7909700097448933, 1727789900.017551)","(0.023263732541223072, 1727789871.126986)","(-0.7909700097448933, 1727789900.017551)","(2497.0, 1000.0)","(2642.4, 412.805)",8,8.094496
1727789932.556198,2589.065,2589.06,2589.07,500,500,"(1.0, 1727789925.030689)","(1.0, 1727789925.030689)","(0.03723726557124423, 1727789904.552838)","(2497.0, 1000.0)","(2642.4, 412.805)",3,0.10323019
1727789963.1483624,2586.085,2586.08,2586.09,500,500,"(-1.0, 1727789934.221773)","(-0.24367719474295896, 1727789934.221773)","(-1.0, 1727789934.221773)","(2497.0, 1000.0)","(2626.8, 437.70799999999997)",2,1.95319
1727789993.664529,2585.9049999999997,2585.9,2585.91,500,500,"(-1.0, 1727789965.364442)","(-0.7532548140515166, 1727789963.291641)","(-1.0, 1727789965.364442)","(2497.0, 1000.0)","(2642.4, 412.805)",2,3.31893
1727790024.3838582,2583.675,2583.67,2583.68,500,500,"(-0.9998073460203108, 1727790019.713038)","(9.632698984452952e-05, 1727790005.56208)","(-0.9998073460203108, 1727790019.713038)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",22,76.71276774999998
1727790055.110154,2580.005,2580.0,2580.01,500,500,"(-0.9998719155068183, 1727790054.605629)","(6.40422465907921e-05, 1727790030.89657)","(-0.9998719155068183, 1727790054.605629)","(2497.0, 1000.0)","(2618.6000000000004, 437.70799999999997)",16,21.037050880000002
1727790085.6455376,2576.25,2576.22,2576.28,500,500,"(-0.18502359531961757, 1727790080.988717)","(0.3839324783394827, 1727790065.279603)","(-0.1964113505794651, 1727790068.204204)","(2497.0, 1000.0)","(2615.6000000000004, 456.871)",31,10.49333317
1727790116.1864526,2566.995,2566.99,2567.0,500,500,"(-0.9317834360609233, 1727790113.995266)","(0.00010611125686229124, 1727790093.216316)","(-0.9317834360609233, 1727790113.995266)","(2497.0, 1000.0)","(2608.8, 420.428)",84,37.696283300000005
1727790146.6626909,2571.185,2571.18,2571.19,500,500,"(0.979066607733118, 1727790139.487312)","(0.9853862861767013, 1727790132.149672)","(0.00037854687058115887, 1727790123.982149)","(2497.0, 1000.0)","(2612.6000000000004, 544.29)",40,102.90926442000001
1727790177.2188654,2572.545,2572.54,2572.55,500,500,"(0.4308102232034944, 1727790164.260817)","(0.4308102232034944, 1727790164.260817)","(-0.2664728828644722, 1727790148.379229)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",18,7.65407282
1727790207.741219,2579.755,2579.75,2579.76,500,500,"(0.9434322092812064, 1727790204.890181)","(0.9707597140542117, 1727790183.776745)","(3.571198920674776e-05, 1727790177.234463)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",73,108.28632304999995
1727790238.2166474,2580.255,2580.25,2580.26,500,500,"(0.9258267237099151, 1727790231.439119)","(0.9258267237099151, 1727790231.439119)","(0.000532234084940624, 1727790208.506718)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",5,2.3170255999999996
1727790268.6472342,2581.045,2581.04,2581.05,500,500,"(0.4893291821643837, 1727790261.389581)","(0.7383231412561718, 1727790243.100995)","(0.05338727552989413, 1727790243.100995)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",9,12.17518582
1727790299.186199,2582.06,2581.95,2582.17,500,500,"(-0.5049631309963502, 1727790286.197631)","(0.24751843450182495, 1727790278.032899)","(-0.5049631309963502, 1727790286.197631)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",5,4.1171712
1727790329.6712286,2575.005,2575.0,2575.01,500,500,"(0.9783531997364022, 1727790328.18532)","(0.9783531997364022, 1727790328.18532)","(-0.009689691296014616, 1727790308.937499)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",22,151.92370789
1727790360.1764662,2575.8599999999997,2575.85,2575.87,500,500,"(-0.44422920344252503, 1727790356.0478)","(-0.44422920344252503, 1727790356.0478)","(-0.7221146017212625, 1727790332.007203)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",7,1.12372745
1727790390.6431203,2577.5550000000003,2577.55,2577.56,500,500,"(-0.6013485733120297, 1727790386.958318)","(0.1908725466381771, 1727790372.626077)","(-0.6013485733120297, 1727790386.958318)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",11,9.665017010000001
1727790421.1695178,2578.5150000000003,2578.51,2578.52,500,500,"(1.0, 1727790400.308541)","(1.0, 1727790400.308541)","(0.12066045279038735, 1727790396.252177)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",10,1.28650346
1727790451.653527,2576.225,2576.22,2576.23,500,500,"(1.0, 1727790439.900472)","(1.0, 1727790439.900472)","(0.07959256831709509, 1727790431.345778)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",7,6.28199354
1727790482.0829182,2574.315,2574.21,2574.42,500,500,"(-0.9999999999999998, 1727790479.266186)","(-0.0330188679245283, 1727790460.131587)","(-0.9999999999999998, 1727790479.266186)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",9,1.06
1727790512.5866048,2573.9049999999997,2573.9,2573.91,500,500,"(-0.8698809566345886, 1727790503.207344)","(0.05009489690023676, 1727790497.38921)","(-0.8848455814170576, 1727790497.504458)","(2497.0, 1000.0)","(2617.6000000000004, 438.301)",4,0.7584547
1727790543.0806677,2574.19,2574.07,2574.31,500,500,"(-1.0, 1727790539.214627)","(-1.0, 1727790539.214627)","(-1.0, 1727790539.214627)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",1,0.65
1727790573.5638223,2576.115,2576.11,2576.12,500,500,"(0.7916680326605031, 1727790565.584645)","(0.8957773996204195, 1727790554.996181)","(-5.66167098320719e-05, 1727790547.236392)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",13,111.62782187
1727790604.2146952,2579.965,2579.96,2579.97,500,500,"(0.7371809696001346, 1727790598.104859)","(0.7371809696001346, 1727790598.104859)","(-0.13140951519993274, 1727790582.533444)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",4,0.75344544
1727790634.7866776,2576.7650000000003,2576.76,2576.77,500,500,"(1.0, 1727790622.819353)","(1.0, 1727790622.819353)","(0.18168622554641187, 1727790604.247144)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",4,0.17373524
1727790665.530943,2573.9449999999997,2573.94,2573.95,500,500,"(-0.9903988023515709, 1727790645.412926)","(-0.002593916771092403, 1727790636.018653)","(-0.9951994011757854, 1727790636.136667)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",4,0.8095865000000001
1727790696.327776,2574.965,2574.96,2574.97,500,500,"(-0.10695885141169195, 1727790678.389479)","(-0.10695885141169195, 1727790678.389479)","(-0.553479425705846, 1727790668.824751)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",3,1.4557
1727790727.0047565,2574.975,2574.97,2574.98,500,500,"(-0.5166794333461384, 1727790725.253996)","(0.18012825602789181, 1727790697.337787)","(-0.5782114606451774, 1727790724.524155)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",5,2.8258196200000003
1727790757.5964422,2574.965,2574.96,2574.97,500,500,"(-0.99640815304744, 1727790750.224916)","(0.0017959234762799888, 1727790731.219859)","(-0.99640815304744, 1727790750.224916)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",6,11.583711820000001
1727790788.1412222,2574.965,2574.96,2574.97,500,500,"(-0.8555364319978426, 1727790777.651685)","(0.07223178400107866, 1727790764.080656)","(-0.8555364319978426, 1727790777.651685)","(2497.0, 1000.0)","(2612.6000000000004, 544.29)",2,0.03908501
1727790818.6609964,2571.7650000000003,2571.76,2571.77,500,500,"(-0.9882288489818208, 1727790816.7915)","(-0.05238167282679493, 1727790788.309475)","(-0.9882288489818208, 1727790816.7915)","(2497.0, 1000.0)","(2611.6000000000004, 438.301)",24,3.5829665200000003
1727790849.2638986,2573.4049999999997,2573.4,2573.41,500,500,"(-0.656491734682645, 1727790841.937926)","(0.17175413265867753, 1727790826.226906)","(-0.656491734682645, 1727790841.937926)","(2497.0, 1000.0)","(2611.6000000000004, 438.301)",3,0.9057063000000001
1727790879.760463,2575.24,2575.23,2575.25,500,500,"(1.0, 1727790871.199851)","(1.0, 1727790871.199851)","(0.0004221727529386741, 1727790861.408927)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",9,100.1657253
1727790910.2249424,2573.785,2573.78,2573.79,500,500,"(-1.0, 1727790902.615063)","(-0.9969225078867882, 1727790902.611277)","(-1.0, 1727790902.615063)","(2497.0, 1000.0)","(2611.6000000000004, 438.301)",2,2.60802618
1727790940.7039454,2573.675,2573.67,2573.68,500,500,"(0.03755041053887438, 1727790937.842386)","(0.41322978232241553, 1727790937.204731)","(-0.10554542294702172, 1727790926.45945)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",11,2.59319535
1727790971.193362,2576.355,2576.19,2576.52,500,500,"(0.9937785110573535, 1727790969.755635)","(0.9937785110573535, 1727790969.755635)","(-0.003110744471323204, 1727790942.857008)","(2497.0, 1000.0)","(2618.0, 437.70799999999997)",35,208.95319625000002
1727791001.762826,2572.4449999999997,2572.44,2572.45,500,500,"(0.5577675805760154, 1727790999.223063)","(0.6263295922110019, 1727790981.83093)","(-0.14744794364004377, 1727790973.697606)","(2497.0, 1000.0)","(2612.6000000000004, 544.29)",55,11.940419489999998
1727791032.3646266,2576.705,2576.7,2576.71,500,500,"(-0.06853611113972786, 1727791027.936852)","(0.39352683498919744, 1727791007.065238)","(-0.1407412205806664, 1727791016.874473)","(2497.0, 1016.296)","(2618.0, 437.70799999999997)",9,1.4967954600000002
1727791062.887579,2579.675,2579.67,2579.68,500,500,"(0.99958348660437, 1727791060.391914)","(0.9997780281249818, 1727791059.667236)","(3.1015900537294475e-05, 1727791034.590483)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",33,205.61163434
1727791093.4795287,2582.4049999999997,2582.4,2582.41,500,500,"(0.5765746112308531, 1727791085.566187)","(0.5765746112308531, 1727791085.566187)","(-0.2117126943845735, 1727791074.860734)","(2497.0, 1021.164)","(2630.2000000000003, 412.805)",4,0.012605809999999999
1727791123.9971287,2585.7349999999997,2585.73,2585.74,500,500,"(1.0, 1727791109.356749)","(1.0, 1727791109.356749)","(0.012566467806967884, 1727791105.730944)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",3,0.66095343
1727791154.6024406,2582.475,2582.47,2582.48,500,500,"(0.7670421914245361, 1727791151.269684)","(0.7670421914245361, 1727791151.269684)","(-0.05960187020848596, 1727791143.247663)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",6,4.46383174
1727791185.2257977,2580.4700000000003,2580.26,2580.68,500,500,"(-0.6663510429283951, 1727791173.053515)","(0.07320925140499371, 1727791169.033955)","(-0.6663510429283951, 1727791173.053515)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",5,1.06820229
1727791215.7268946,2580.0299999999997,2579.96,2580.1,500,500,"(0.6841106106688305, 1727791214.879929)","(0.7082554254747547, 1727791196.26618)","(-0.13253356923630424, 1727791196.245388)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",5,5.946795249999999
1727791246.1628516,2582.65,2582.61,2582.69,500,500,"(1.0, 1727791237.952129)","(1.0, 1727791237.952129)","(0.004775004626570773, 1727791221.039365)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",6,0.7977290699999999
1727791276.6461282,2582.685,2582.68,2582.69,500,500,"(1.0, 1727791264.09582)","(1.0, 1727791264.09582)","(0.5829494368488739, 1727791264.09582)","(2497.0, 1000.0)","(2645.2000000000003, 438.086)",2,0.01888747
1727791307.520721,2585.77,2585.68,2585.86,500,500,"(0.9043405014118918, 1727791299.903932)","(0.9521702507059459, 1727791297.324149)","(0.015674304244667286, 1727791278.246992)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",11,1.9714897399999998
1727791338.0930488,2587.455,2587.45,2587.46,500,500,"(-1.0, 1727791329.439049)","(-1.0, 1727791329.439049)","(-1.0, 1727791329.439049)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",1,0.21875
1727791368.7493176,2588.2650000000003,2588.26,2588.27,500,500,"(1.0, 1727791367.902577)","(1.0, 1727791367.902577)","(0.0015054092558638222, 1727791343.495693)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",7,1.66597222
1727791399.2237074,2587.835,2587.69,2587.98,500,500,"(-0.9986890819188471, 1727791397.910583)","(0.0006554590405764819, 1727791376.393944)","(-0.9986890819188471, 1727791397.910583)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",9,5.894464430000001
1727791429.793638,2587.455,2587.45,2587.46,500,500,0,0,0,"(2497.0, 1000.0)","(2630.2000000000003, 412.805)",0,0.0
1727791460.3719902,2585.505,2585.5,2585.51,500,500,"(0.5478360999474591, 1727791454.05632)","(0.7739180499737296, 1727791437.917267)","(0.0018553216367142586, 1727791433.181705)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",4,3.49740437
1727791490.9751713,2588.625,2588.62,2588.63,500,500,"(0.07790087463556862, 1727791474.426508)","(0.07790087463556862, 1727791474.426508)","(-0.46104956268221575, 1727791468.926684)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",5,1.7149999999999999
1727791521.5458338,2586.685,2586.68,2586.69,500,500,"(-1.0, 1727791498.498021)","(-0.07281400973469607, 1727791498.498021)","(-1.0, 1727791498.498021)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",2,0.06961902
1727791552.129823,2584.005,2584.0,2584.01,500,500,"(-0.7521546498743522, 1727791548.559442)","(-0.12162098920972443, 1727791544.341463)","(-0.7521546498743522, 1727791548.559442)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",9,1.27098144
1727791582.6584435,2583.565,2583.56,2583.57,500,500,"(-0.659525266638036, 1727791577.911067)","(-0.3923227465393071, 1727791565.534803)","(-0.8142524771671514, 1727791574.02919)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",6,1.86974262
1727791613.3223116,2585.185,2585.18,2585.19,500,500,"(1.0, 1727791588.055308)","(1.0, 1727791588.055308)","(0.0010166333644837584, 1727791588.055308)","(2497.0, 1000.0)","(2630.2000000000003, 412.805)",2,5.24849979
